repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8567114093959731,0.8547390496501317,0.6379648760330578,0.6736867390756349,0.9265938606847698,"[0.9538075560802834, 0.9237750885478158, 0.9048848878394333, 0.9235537190082644, 0.9433293978748525, 0.9152892561983471, 0.9142561983471075, 0.9243654073199528, 0.9318181818181818, 0.9308589138134593]"
10,0.8879194630872483,0.8121631943819481,0.8424660566706021,0.8253499052294624,0.931072904368359,"[0.9622195985832349, 0.9264315230224321, 0.9141086186540732, 0.9514462809917356, 0.9408943329397875, 0.9076889020070837, 0.918904958677686, 0.9194214876033059, 0.9338105076741441, 0.9358028335301062]"
10,0.8802013422818792,0.810509637823583,0.7841868358913813,0.7954492043135112,0.9193993506493507,"[0.9527007083825265, 0.9290141676505312, 0.9063606847697756, 0.9411157024793388, 0.9241440377804014, 0.8918978748524202, 0.899719598583235, 0.9045897284533648, 0.9221517119244392, 0.9222992916174735]"
10,0.8802013422818792,0.810509637823583,0.7841868358913813,0.7954492043135112,0.9193993506493507,"[0.9527007083825265, 0.9290141676505312, 0.9063606847697756, 0.9411157024793388, 0.9241440377804014, 0.8918978748524202, 0.899719598583235, 0.9045897284533648, 0.9221517119244392, 0.9222992916174735]"
