repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8810344827586206,0.5161038371791548,0.5133053221288515,0.49187423190145474,0.8184873949579832,"[0.8179271708683473, 0.8011204481792717, 0.84593837535014, 0.9411764705882353, 0.8207282913165266, 0.7619047619047619, 0.8179271708683473, 0.7927170868347339, 0.7955182072829131, 0.7899159663865546]"
10,0.9051724137931034,0.9014193791689256,0.6071428571428571,0.6433341817581124,0.8739495798319327,"[0.8095238095238094, 0.8291316526610644, 0.9103641456582633, 0.9299719887955182, 0.8823529411764706, 0.8291316526610644, 0.9187675070028011, 0.8823529411764706, 0.8543417366946778, 0.8935574229691876]"
