repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8721854304635762,0.45859807167900274,0.5123803827751197,0.4833305670773134,0.8636762360446572,"[0.8915470494417863, 0.8751993620414672, 0.8879585326953747, 0.8381180223285486, 0.8971291866028708, 0.8397129186602871, 0.9062998405103668, 0.8564593301435407, 0.7902711323763955, 0.854066985645933]"
10,0.8721854304635762,0.45859807167900274,0.5123803827751197,0.4833305670773134,0.8636762360446572,"[0.8915470494417863, 0.8751993620414672, 0.8879585326953747, 0.8381180223285486, 0.8971291866028708, 0.8397129186602871, 0.9062998405103668, 0.8564593301435407, 0.7902711323763955, 0.854066985645933]"
10,0.8549668874172186,0.6936261026598156,0.7548444976076555,0.710910142085984,0.873365231259968,"[0.9035087719298246, 0.888755980861244, 0.8939393939393939, 0.8433014354066986, 0.9178628389154704, 0.8440988835725678, 0.9047049441786283, 0.8807814992025518, 0.7966507177033493, 0.8600478468899522]"
10,0.8827814569536423,0.7325300925403174,0.6671251993620414,0.6900543190494287,0.8583333333333334,"[0.8895534290271132, 0.8644338118022328, 0.8883572567783093, 0.8289473684210527, 0.934609250398724, 0.7994417862838916, 0.9110845295055822, 0.8389154704944178, 0.7767145135566188, 0.8512759170653907]"
10,0.8827814569536423,0.7325300925403174,0.6671251993620414,0.6900543190494287,0.8583333333333334,"[0.8895534290271132, 0.8644338118022328, 0.8883572567783093, 0.8289473684210527, 0.934609250398724, 0.7994417862838916, 0.9110845295055822, 0.8389154704944178, 0.7767145135566188, 0.8512759170653907]"
