repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8343283582089553,0.838816054272665,0.6179646936656283,0.6296835359699801,0.9052267220491519,"[0.8965039806161301, 0.9134648667358947, 0.8757355486327449, 0.9055036344755971, 0.8819660782277605, 0.9640013845621322, 0.9151955694011769, 0.9349255797853928, 0.9016960886119765, 0.8632744894427137]"
10,0.8604477611940299,0.7944085344248346,0.7437002422983732,0.7631577235290974,0.8963655244029075,"[0.9131187262028384, 0.9003115264797508, 0.8688127379716165, 0.9082727587400484, 0.8920041536863967, 0.9525787469712703, 0.8916580131533403, 0.9252336448598131, 0.8729664243682935, 0.8386985115957079]"
