repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8923076923076924,0.746912298374827,0.6516483516483517,0.6747597495855512,0.8660185967878276,"[0.8647506339814033, 0.8444632290786136, 0.9442096365173288, 0.9002535925612849, 0.8562975486052409, 0.9585798816568047, 0.8267117497886729, 0.7624683009298394, 0.8393913778529164, 0.8630600169061707]"
10,0.8826923076923077,0.7396704260408378,0.6395604395604396,0.6634676341443397,0.8456466610312765,"[0.8326289095519865, 0.8275570583262892, 0.9306846999154692, 0.8934911242603552, 0.8588334742180896, 0.9323753169907015, 0.8284023668639054, 0.7125950972104819, 0.8106508875739645, 0.8292476754015216]"
